"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 13, 2015","157.99","157.93","158.18","157.58","593.10K","0.02%"
"Mar 12, 2015","157.96","158.61","158.83","157.90","753.52K","-0.43%"
"Mar 11, 2015","158.64","158.40","158.79","158.14","770.22K","0.20%"
"Mar 10, 2015","158.33","157.29","158.49","157.26","800.51K","0.67%"
"Mar 09, 2015","157.28","156.23","157.37","156.20","692.54K","-1.12%"
"Mar 06, 2015","159.06","159.27","159.35","159.00","21.87K","0.04%"
"Mar 05, 2015","158.99","158.72","159.55","158.06","608.33K","0.14%"
"Mar 04, 2015","158.77","158.78","159.04","158.60","1.21M","-0.14%"
"Mar 03, 2015","159.00","159.08","159.26","158.74","1.33M","-0.08%"
"Mar 02, 2015","159.13","159.44","159.64","159.01","733.05K","-0.21%"
"Feb 27, 2015","159.46","159.80","159.80","159.22","844.13K","-0.21%"
"Feb 26, 2015","159.80","159.54","160.00","159.47","693.47K","0.22%"
"Feb 25, 2015","159.45","158.95","159.58","158.90","720.54K","0.37%"
"Feb 24, 2015","158.86","158.95","158.95","158.51","558.50K","0.00%"
"Feb 23, 2015","158.86","158.53","158.95","158.41","467.28K","0.03%"
"Feb 20, 2015","158.82","158.48","159.20","158.20","757.23K","0.12%"
"Feb 19, 2015","158.63","158.70","158.88","158.33","690.56K","0.06%"
"Feb 18, 2015","158.53","158.55","158.72","158.23","712.21K","-0.05%"
"Feb 17, 2015","158.61","159.36","159.36","158.29","577.45K","-0.20%"
"Feb 16, 2015","158.93","158.81","159.37","158.77","268.28K","-0.04%"
"Feb 13, 2015","158.99","159.09","159.13","158.72","518.98K","-0.07%"
"Feb 12, 2015","159.10","158.78","159.24","158.45","748.39K","0.31%"
"Feb 11, 2015","158.61","158.56","158.88","158.52","422.86K","0.09%"
"Feb 10, 2015","158.46","158.62","158.80","158.18","755.06K","-0.24%"
"Feb 09, 2015","158.84","158.58","159.11","158.45","519.78K","0.27%"
"Feb 06, 2015","158.42","158.57","158.96","158.32","612.70K","-0.10%"
"Feb 05, 2015","158.58","159.13","159.18","158.32","661.78K","-0.03%"
"Feb 04, 2015","158.62","158.66","159.04","158.52","675.58K","-0.18%"
"Feb 03, 2015","158.91","159.34","159.37","158.66","639.67K","-0.28%"
"Feb 02, 2015","159.35","159.37","159.50","159.16","484.03K","-0.03%"
"Jan 30, 2015","159.39","158.70","159.54","158.62","634.94K","0.42%"
"Jan 29, 2015","158.72","158.95","159.11","158.47","578.32K","-0.01%"
"Jan 28, 2015","158.74","158.17","159.19","157.83","674.40K","0.20%"
"Jan 27, 2015","158.42","158.31","158.48","158.15","595.36K","0.17%"
"Jan 26, 2015","158.15","158.88","159.05","158.13","547.70K","-0.37%"
"Jan 23, 2015","158.73","157.82","158.94","157.69","820.23K","0.63%"
"Jan 22, 2015","157.74","156.62","158.08","156.00","1.22M","0.59%"
"Jan 21, 2015","156.81","157.70","157.76","156.61","1.05M","-0.56%"
"Jan 20, 2015","157.69","157.63","157.85","157.53","618.09K","-0.05%"
"Jan 19, 2015","157.77","157.58","157.88","157.40","363.25K","0.21%"
"Jan 16, 2015","157.44","157.65","157.97","157.37","760.32K","0.00%"
"Jan 15, 2015","157.44","157.02","157.70","157.00","902.30K","0.11%"
"Jan 14, 2015","157.26","156.95","157.41","156.84","745.30K","0.37%"
"Jan 13, 2015","156.68","156.71","157.04","156.56","606.26K","-0.02%"
"Jan 12, 2015","156.71","156.52","156.90","156.30","484.35K","-0.02%"
"Jan 09, 2015","156.74","156.37","156.77","156.10","663.82K","0.26%"
"Jan 08, 2015","156.33","156.61","156.75","156.27","676.11K","-0.26%"
"Jan 07, 2015","156.73","156.85","157.26","156.51","759.12K","-0.12%"
"Jan 06, 2015","156.92","156.40","157.20","156.29","735.02K","0.45%"
"Jan 05, 2015","156.22","156.51","156.58","156.20","593.49K","-0.17%"
"Jan 02, 2015","156.48","155.84","156.57","155.74","337.40K","0.45%"
"Dec 31, 2014","155.79","155.79","155.79","155.79","-","-0.05%"
"Dec 30, 2014","155.87","155.69","155.96","155.56","225.60K","0.03%"
"Dec 29, 2014","155.82","155.14","155.88","155.06","238.14K","0.57%"
"Dec 24, 2014","154.93","154.93","154.93","154.93","-","-0.15%"
"Dec 23, 2014","155.17","155.13","155.31","154.92","204.24K","0.08%"
"Dec 22, 2014","155.05","155.23","155.23","154.90","228.92K","-0.04%"
"Dec 19, 2014","155.11","154.90","155.21","154.58","353.95K","0.18%"
"Dec 18, 2014","154.83","155.05","155.39","154.59","566.34K","-0.19%"
"Dec 17, 2014","155.12","155.02","155.45","154.92","551.71K","0.06%"
"Dec 16, 2014","155.03","154.62","155.44","154.53","846.55K","0.25%"
"Dec 15, 2014","154.65","154.70","154.73","154.35","472.30K","-0.05%"
"Dec 12, 2014","154.73","154.29","154.80","154.23","555.95K","0.43%"
"Dec 11, 2014","154.06","154.13","154.33","153.96","606.43K","0.06%"
"Dec 10, 2014","153.97","153.83","154.23","153.82","515.53K","0.04%"
"Dec 09, 2014","153.91","153.56","153.98","153.45","760.94K","0.96%"
"Dec 08, 2014","152.45","151.99","152.47","151.90","24.73K","0.34%"
"Dec 05, 2014","151.93","152.30","152.42","151.80","297.79K","-0.11%"
"Dec 04, 2014","152.10","152.35","152.57","151.89","1.18M","-0.12%"
"Dec 03, 2014","152.29","152.25","152.45","152.10","1.28M","0.00%"
"Dec 02, 2014","152.29","152.20","152.54","152.15","1.00M","-0.16%"
"Dec 01, 2014","152.53","152.96","153.01","152.16","749.03K","-0.21%"
"Nov 28, 2014","152.85","152.90","153.00","152.75","504.95K","-0.02%"
"Nov 27, 2014","152.88","152.49","152.97","152.48","387.82K","0.22%"
"Nov 26, 2014","152.55","152.42","152.57","152.25","570.86K","0.15%"
"Nov 25, 2014","152.32","151.99","152.43","151.95","574.52K","0.29%"
"Nov 24, 2014","151.88","151.98","152.06","151.80","440.46K","-0.06%"
"Nov 21, 2014","151.97","151.59","152.05","151.54","565.36K","0.22%"
"Nov 20, 2014","151.64","151.15","151.77","151.09","756.94K","0.34%"
"Nov 19, 2014","151.13","151.65","151.75","150.94","725.96K","-0.30%"
"Nov 18, 2014","151.59","151.68","151.85","151.55","486.28K","-0.05%"
"Nov 17, 2014","151.66","152.02","152.08","151.51","545.48K","-0.05%"
"Nov 14, 2014","151.74","151.68","151.93","151.62","454.09K","0.08%"
"Nov 13, 2014","151.62","151.34","151.80","151.29","553.24K","0.09%"
"Nov 12, 2014","151.49","151.33","151.71","151.31","600.00K","0.15%"
"Nov 11, 2014","151.26","151.11","151.35","150.97","325.47K","-0.03%"
"Nov 10, 2014","151.30","151.37","151.59","151.08","424.52K","0.02%"
"Nov 07, 2014","151.27","151.11","151.40","150.78","649.11K","0.09%"
"Nov 06, 2014","151.13","151.26","151.35","150.77","715.47K","-0.02%"
"Nov 05, 2014","151.16","151.19","151.31","151.07","495.94K","-0.13%"
"Nov 04, 2014","151.36","150.98","151.45","150.83","717.70K","0.40%"
"Nov 03, 2014","150.76","151.17","151.35","150.68","537.98K","-0.10%"
"Oct 31, 2014","150.91","150.76","151.15","150.55","814.48K","0.02%"
"Oct 30, 2014","150.88","150.26","151.10","150.23","795.68K","0.37%"
"Oct 29, 2014","150.33","150.56","150.66","150.06","498.39K","-0.13%"
"Oct 28, 2014","150.53","150.55","150.71","150.23","568.72K","-0.05%"
"Oct 27, 2014","150.61","150.29","150.72","150.07","531.58K","0.17%"
"Oct 24, 2014","150.35","150.40","150.74","150.27","615.98K","0.06%"
"Oct 23, 2014","150.26","150.79","150.93","150.08","633.91K","-0.25%"
"Oct 22, 2014","150.64","150.59","150.83","150.29","657.48K","0.04%"
"Oct 21, 2014","150.58","151.01","151.12","150.26","777.38K","-0.13%"
"Oct 20, 2014","150.78","150.68","151.12","150.64","695.34K","0.09%"
"Oct 17, 2014","150.64","151.21","151.26","150.49","951.84K","-0.32%"
"Oct 16, 2014","151.12","151.65","152.47","150.87","1.41M","-0.45%"
"Oct 15, 2014","151.81","150.92","152.49","150.92","1.64M","0.60%"
"Oct 14, 2014","150.91","150.38","151.19","150.24","959.26K","0.36%"
"Oct 13, 2014","150.37","150.75","150.76","150.22","474.93K","-0.02%"
"Oct 10, 2014","150.40","150.30","150.58","150.02","711.39K","0.13%"
"Oct 09, 2014","150.21","150.32","150.78","150.14","945.17K","0.01%"
"Oct 08, 2014","150.20","150.18","150.43","149.95","766.14K","0.06%"
"Oct 07, 2014","150.11","150.16","150.35","149.83","841.26K","-0.01%"
"Oct 06, 2014","150.12","149.94","150.23","149.93","569.58K","0.20%"
"Oct 03, 2014","149.82","149.99","150.07","149.45","629.71K","-0.20%"
"Oct 02, 2014","150.12","150.33","150.35","149.85","895.83K","-0.06%"
"Oct 01, 2014","150.21","149.72","150.42","149.65","892.53K","0.34%"
"Sep 30, 2014","149.70","149.47","149.80","149.30","892.52K","0.12%"
"Sep 29, 2014","149.52","149.46","149.68","149.21","568.40K","0.05%"
"Sep 26, 2014","149.44","149.51","149.72","149.26","724.53K","0.05%"
"Sep 25, 2014","149.37","148.90","149.48","148.90","632.86K","0.24%"
"Sep 24, 2014","149.01","148.95","149.17","148.78","580.63K","0.05%"
"Sep 23, 2014","148.93","148.90","149.25","148.82","590.95K","0.11%"
"Sep 22, 2014","148.76","148.77","148.97","148.57","523.13K","0.18%"
"Sep 19, 2014","148.49","147.80","148.71","147.63","763.58K","0.41%"
"Sep 18, 2014","147.88","147.99","148.47","147.72","850.39K","-0.35%"
"Sep 17, 2014","148.40","148.15","148.60","148.04","657.34K","0.13%"
"Sep 16, 2014","148.20","148.32","148.62","148.10","680.05K","0.02%"
"Sep 15, 2014","148.17","147.92","148.38","147.81","565.03K","0.18%"
"Sep 12, 2014","147.90","148.31","148.33","147.77","658.34K","-0.33%"
"Sep 11, 2014","148.39","148.36","148.72","148.28","890.03K","0.01%"
"Sep 10, 2014","148.38","148.34","148.45","148.02","836.41K","-0.01%"
"Sep 09, 2014","148.40","148.62","148.69","148.16","958.83K","-1.92%"
"Sep 08, 2014","151.30","151.13","151.38","151.05","37.38K","0.13%"
"Sep 05, 2014","151.11","150.63","151.28","150.60","443.51K","0.31%"
"Sep 04, 2014","150.65","150.95","151.49","150.49","1.58M","-0.13%"
"Sep 03, 2014","150.84","151.03","151.09","150.54","1.47M","-0.17%"
"Sep 02, 2014","151.09","151.52","151.53","150.86","1.21M","-0.32%"
"Sep 01, 2014","151.57","151.52","151.63","151.42","293.94K","0.02%"
"Aug 29, 2014","151.54","151.67","151.71","151.26","669.65K","-0.03%"
"Aug 28, 2014","151.58","151.39","151.83","151.24","730.12K","0.19%"
"Aug 27, 2014","151.30","151.00","151.47","150.94","671.95K","0.32%"
"Aug 26, 2014","150.82","150.90","151.03","150.76","559.05K","0.06%"
"Aug 25, 2014","150.73","150.41","151.09","150.40","381.72K","0.31%"
"Aug 22, 2014","150.27","150.28","150.62","150.10","603.09K","0.04%"
"Aug 21, 2014","150.21","150.13","150.40","149.95","590.67K","-0.07%"
"Aug 20, 2014","150.32","150.07","150.37","149.94","476.68K","0.14%"
"Aug 19, 2014","150.11","149.85","150.25","149.82","490.60K","0.13%"
"Aug 18, 2014","149.91","150.20","150.27","149.81","433.69K","-0.33%"
"Aug 15, 2014","150.41","149.88","150.70","149.86","655.66K","0.33%"
"Aug 14, 2014","149.92","149.88","150.16","149.79","719.44K","0.13%"
"Aug 13, 2014","149.73","149.24","149.87","149.07","695.01K","0.24%"
"Aug 12, 2014","149.37","149.31","149.54","149.25","471.25K","0.02%"
"Aug 11, 2014","149.34","149.22","149.51","149.16","429.66K","-0.09%"
"Aug 08, 2014","149.48","149.68","149.84","149.16","813.98K","0.16%"
"Aug 07, 2014","149.24","148.90","149.49","148.86","708.90K","0.28%"
"Aug 06, 2014","148.82","148.21","148.99","148.19","775.15K","0.55%"
"Aug 05, 2014","148.01","148.40","148.48","147.84","550.96K","-0.30%"
"Aug 04, 2014","148.46","148.40","148.57","148.33","391.47K","0.03%"
"Aug 01, 2014","148.42","147.98","148.62","147.74","813.26K","0.29%"
"Jul 31, 2014","147.99","147.94","148.27","147.65","921.22K","-0.07%"
"Jul 30, 2014","148.10","148.64","148.71","147.75","742.48K","-0.40%"
"Jul 29, 2014","148.69","148.24","148.78","148.18","626.94K","0.28%"
"Jul 28, 2014","148.27","148.35","148.46","148.06","429.74K","-0.01%"
"Jul 25, 2014","148.29","147.95","148.40","147.81","484.29K","0.28%"
"Jul 24, 2014","147.88","148.32","148.39","147.78","604.11K","-0.30%"
"Jul 23, 2014","148.32","148.14","148.44","148.01","461.47K","0.22%"
"Jul 22, 2014","148.00","148.29","148.33","147.91","638.59K","-0.28%"
"Jul 21, 2014","148.41","148.30","148.45","148.20","324.67K","0.11%"
"Jul 18, 2014","148.25","148.35","148.49","148.12","467.55K","0.03%"
"Jul 17, 2014","148.20","147.95","148.48","147.87","644.76K","0.30%"
"Jul 16, 2014","147.76","147.63","147.86","147.60","497.25K","0.18%"
"Jul 15, 2014","147.50","147.62","147.90","147.43","673.43K","-0.05%"
"Jul 14, 2014","147.58","147.50","147.66","147.46","232.40K","-0.04%"
"Jul 11, 2014","147.64","147.64","147.72","147.39","464.63K","0.02%"
"Jul 10, 2014","147.61","147.54","148.06","147.47","759.99K","0.19%"
"Jul 09, 2014","147.33","147.40","147.54","147.23","436.75K","-0.03%"
"Jul 08, 2014","147.38","146.88","147.47","146.81","535.16K","0.29%"
"Jul 07, 2014","146.96","146.80","146.98","146.71","310.15K","0.08%"
"Jul 04, 2014","146.84","146.55","147.01","146.52","227.22K","0.21%"
"Jul 03, 2014","146.53","146.62","146.62","145.85","728.22K","-0.08%"
"Jul 02, 2014","146.65","147.01","147.25","146.55","615.45K","-0.31%"
"Jul 01, 2014","147.11","146.98","147.19","146.85","424.75K","0.07%"
"Jun 30, 2014","147.01","146.90","147.13","146.77","484.61K","0.06%"
"Jun 27, 2014","146.92","147.19","147.19","146.81","456.90K","-0.14%"
"Jun 26, 2014","147.13","146.78","147.18","146.73","580.07K","0.20%"
"Jun 25, 2014","146.84","146.35","146.92","146.21","576.85K","0.50%"
"Jun 24, 2014","146.11","146.02","146.30","145.99","481.54K","-0.02%"
"Jun 23, 2014","146.14","145.81","146.26","145.72","392.39K","0.21%"
"Jun 20, 2014","145.83","146.05","146.08","145.66","421.90K","-0.21%"
"Jun 19, 2014","146.14","145.77","146.33","145.71","596.00K","0.47%"
"Jun 18, 2014","145.46","145.14","145.68","144.91","580.06K","0.28%"
"Jun 17, 2014","145.05","145.66","145.72","145.02","562.29K","-0.45%"
"Jun 16, 2014","145.70","145.65","145.81","145.51","389.39K","0.17%"
"Jun 13, 2014","145.45","145.35","145.65","144.91","626.31K","0.14%"
"Jun 12, 2014","145.25","144.97","145.63","144.90","557.50K","0.05%"
"Jun 11, 2014","145.18","144.89","145.30","144.58","715.73K","0.12%"
"Jun 10, 2014","145.00","145.56","145.57","144.94","543.50K","-0.27%"
"Jun 09, 2014","145.39","145.52","145.76","145.33","334.52K","-0.94%"
"Jun 06, 2014","146.77","146.49","146.86","146.40","18.73K","0.40%"
"Jun 05, 2014","146.19","145.99","146.43","145.25","236.31K","0.18%"
"Jun 04, 2014","145.93","146.06","146.26","145.81","1.18M","-0.13%"
"Jun 03, 2014","146.12","146.72","146.72","145.95","1.28M","-0.41%"
"Jun 02, 2014","146.72","146.72","147.04","146.52","833.25K","-0.06%"
"May 30, 2014","146.81","146.63","146.84","146.52","590.18K","-0.08%"
"May 29, 2014","146.93","147.08","147.12","146.65","550.56K","-0.07%"
"May 28, 2014","147.04","146.50","147.09","146.41","777.21K","0.44%"
"May 27, 2014","146.40","146.02","146.54","145.90","545.44K","0.21%"
"May 26, 2014","146.09","146.06","146.21","145.85","111.40K","0.00%"
"May 23, 2014","146.09","145.99","146.20","145.95","384.04K","-0.01%"
"May 22, 2014","146.10","145.75","146.24","145.67","513.95K","0.17%"
"May 21, 2014","145.85","146.28","146.32","145.75","640.58K","-0.16%"
"May 20, 2014","146.09","146.09","146.34","145.95","584.96K","-0.12%"
"May 19, 2014","146.27","146.34","146.58","146.07","529.57K","-0.04%"
"May 16, 2014","146.33","146.63","146.76","146.25","642.98K","-0.22%"
"May 15, 2014","146.65","145.78","146.75","145.73","1.07M","0.56%"
"May 14, 2014","145.84","145.28","145.97","145.25","781.34K","0.36%"
"May 13, 2014","145.31","144.68","145.33","144.65","727.06K","0.37%"
"May 12, 2014","144.77","144.72","144.84","144.62","357.47K","-0.06%"
"May 09, 2014","144.86","144.92","145.03","144.71","464.39K","-0.02%"
"May 08, 2014","144.89","144.55","144.96","144.34","765.69K","0.24%"
"May 07, 2014","144.55","144.78","144.89","144.29","637.96K","-0.08%"
"May 06, 2014","144.67","144.63","144.78","144.41","458.22K","0.01%"
"May 05, 2014","144.66","144.83","144.92","144.62","183.80K","-0.10%"
"May 02, 2014","144.80","144.75","144.97","144.11","733.93K","0.18%"
"Apr 30, 2014","144.54","144.32","144.73","144.00","775.00K","0.20%"
"Apr 29, 2014","144.25","144.18","144.30","143.80","690.83K","-0.01%"
"Apr 28, 2014","144.27","144.29","144.43","144.10","436.32K","-0.14%"
"Apr 25, 2014","144.47","143.98","144.51","143.97","541.83K","0.38%"
"Apr 24, 2014","143.92","143.84","144.17","143.55","706.73K","-0.06%"
"Apr 23, 2014","144.00","143.85","144.08","143.65","547.57K","0.21%"
"Apr 22, 2014","143.70","143.84","143.99","143.62","392.47K","-0.27%"
"Apr 17, 2014","144.09","144.43","144.48","143.65","470.54K","-0.19%"
"Apr 16, 2014","144.36","144.38","144.48","144.22","527.87K","-0.13%"
"Apr 15, 2014","144.55","143.88","144.64","143.83","652.07K","0.47%"
"Apr 14, 2014","143.88","144.28","144.30","143.82","460.63K","-0.14%"
"Apr 11, 2014","144.08","143.79","144.32","143.72","715.80K","0.13%"
"Apr 10, 2014","143.89","143.57","144.05","143.51","695.33K","0.44%"
"Apr 09, 2014","143.26","143.50","143.54","143.15","519.08K","-0.11%"
"Apr 08, 2014","143.42","143.50","143.69","143.36","573.63K","-0.17%"
"Apr 07, 2014","143.67","143.67","143.79","143.34","556.00K","0.12%"
"Apr 04, 2014","143.50","142.87","143.70","142.62","804.58K","0.41%"
"Apr 03, 2014","142.92","142.84","142.99","142.49","821.09K","0.10%"
"Apr 02, 2014","142.78","143.23","143.24","142.72","638.04K","-0.30%"
"Apr 01, 2014","143.21","143.40","143.41","143.12","516.15K","-0.12%"
"Mar 31, 2014","143.38","143.55","143.68","143.02","768.86K","-0.14%"
"Mar 28, 2014","143.58","143.68","144.08","143.42","666.14K","-0.18%"
"Mar 27, 2014","143.84","143.50","143.92","143.46","632.72K","0.30%"
"Mar 26, 2014","143.41","143.18","143.60","143.16","617.35K","0.12%"
"Mar 25, 2014","143.24","143.09","143.32","143.04","854.26K","0.15%"
"Mar 24, 2014","143.03","142.37","143.18","142.22","731.42K","0.36%"
"Mar 21, 2014","142.51","142.37","142.59","142.32","415.16K","0.08%"
"Mar 20, 2014","142.40","142.61","142.65","142.10","891.77K","-0.39%"
"Mar 19, 2014","142.96","143.26","143.28","142.32","712.16K","-0.21%"
"Mar 18, 2014","143.26","143.26","143.46","143.08","716.25K","0.01%"
"Mar 17, 2014","143.24","143.37","143.55","143.13","578.49K","-0.15%"
"Mar 14, 2014","143.46","143.75","143.97","143.36","1.02M","0.01%"
"Mar 13, 2014","143.44","142.82","143.79","142.79","908.39K","0.43%"
"Mar 12, 2014","142.83","142.45","143.11","142.42","836.91K","0.36%"
"Mar 11, 2014","142.32","142.38","142.68","142.07","771.09K","-0.11%"
"Mar 10, 2014","142.48","142.34","142.60","142.12","559.94K","0.17%"
"Mar 07, 2014","142.24","142.23","142.46","141.81","753.31K","-1.54%"
"Mar 06, 2014","144.47","144.59","144.61","144.39","15.39K","-0.16%"
"Mar 05, 2014","144.70","144.67","144.75","144.38","200.58K","-0.04%"
"Mar 04, 2014","144.76","145.00","145.00","144.60","920.89K","-0.26%"
"Mar 03, 2014","145.14","144.95","145.42","144.83","1.04M","0.53%"
"Feb 28, 2014","144.38","145.10","145.20","144.18","1.09M","-0.48%"
"Feb 27, 2014","145.07","144.64","145.33","144.58","896.17K","0.42%"
"Feb 26, 2014","144.46","143.97","144.80","143.90","809.54K","0.34%"
"Feb 25, 2014","143.97","143.66","144.12","143.49","582.10K","0.20%"
"Feb 24, 2014","143.68","143.97","144.02","143.52","460.86K","-0.13%"
"Feb 21, 2014","143.87","143.45","143.95","143.45","605.98K","0.29%"
"Feb 20, 2014","143.45","143.87","144.24","143.41","890.21K","-0.32%"
"Feb 19, 2014","143.91","143.81","144.29","143.72","781.14K","0.13%"
"Feb 18, 2014","143.72","143.50","143.96","143.43","772.16K","0.08%"
"Feb 17, 2014","143.60","143.67","143.68","143.33","261.59K","0.00%"
"Feb 14, 2014","143.60","143.84","143.84","143.49","563.65K","-0.13%"
"Feb 13, 2014","143.78","143.39","143.98","143.36","725.29K","0.43%"
"Feb 12, 2014","143.17","143.56","143.66","143.09","702.09K","-0.33%"
"Feb 11, 2014","143.64","143.59","143.69","143.39","602.95K","-0.01%"
"Feb 10, 2014","143.65","143.91","143.94","143.56","392.63K","-0.13%"
"Feb 07, 2014","143.83","143.33","144.14","143.32","937.33K","0.35%"
"Feb 06, 2014","143.33","144.02","144.06","143.27","964.30K","-0.51%"
"Feb 05, 2014","144.07","143.96","144.57","143.88","921.89K","0.06%"
"Feb 04, 2014","143.98","144.12","144.23","143.85","657.09K","-0.03%"
"Feb 03, 2014","144.02","143.99","144.32","143.59","748.68K","0.10%"
"Jan 31, 2014","143.88","143.43","144.06","143.36","1.08M","0.45%"
"Jan 30, 2014","143.23","143.09","143.42","142.93","961.60K","0.23%"
"Jan 29, 2014","142.90","142.37","143.30","142.25","1.01M","0.31%"
"Jan 28, 2014","142.46","142.43","142.63","142.26","692.45K","-0.06%"
"Jan 27, 2014","142.55","142.63","142.69","142.40","555.18K","-0.08%"
"Jan 24, 2014","142.66","142.33","142.90","142.21","966.42K","0.44%"
"Jan 23, 2014","142.04","141.53","142.45","141.37","861.87K","0.37%"
"Jan 22, 2014","141.51","141.57","141.73","141.36","560.00K","-0.10%"
"Jan 21, 2014","141.65","141.47","141.78","141.30","593.43K","0.06%"
"Jan 20, 2014","141.57","141.49","141.76","141.41","281.81K","0.12%"
"Jan 17, 2014","141.40","141.16","141.57","141.15","561.44K","0.17%"
"Jan 16, 2014","141.16","140.59","141.23","140.57","672.13K","0.44%"
"Jan 15, 2014","140.54","140.55","140.80","140.38","649.33K","-0.10%"
"Jan 14, 2014","140.68","140.77","140.83","140.50","591.61K","0.02%"
"Jan 13, 2014","140.65","140.34","140.91","140.19","507.43K","0.29%"
"Jan 10, 2014","140.25","139.62","140.37","139.58","718.73K","0.49%"
"Jan 09, 2014","139.56","139.55","139.83","139.25","749.84K","0.01%"
"Jan 08, 2014","139.54","139.76","139.92","139.43","716.25K","-0.16%"
"Jan 07, 2014","139.76","139.64","139.85","139.50","498.43K","0.16%"
"Jan 06, 2014","139.54","139.08","139.63","139.08","384.63K","0.32%"
"Jan 03, 2014","139.09","139.10","139.25","138.94","269.32K","-0.02%"
"Jan 02, 2014","139.12","138.69","139.22","138.68","295.89K","-0.09%"
"Jan 01, 2014","139.24","139.24","139.24","139.24","-","0.05%"
